ejecucion,nodo,grado,etiqueta
16,561,576,1
16,562,560,1
16,563,560,1
16,564,560,1
16,565,578,1
16,566,562,1
16,567,560,1
16,568,562,1
16,569,600,1
16,570,576,1
16,571,576,1
16,572,576,1
16,573,576,1
16,574,560,1
16,575,560,1
16,576,560,1
16,577,576,1
16,578,560,1
16,579,560,1
16,580,560,1
16,581,576,1
16,582,560,1
16,583,560,1
16,584,560,1
16,585,602,1
16,586,578,1
16,587,576,1
16,588,578,1
16,589,578,1
16,590,562,1
16,591,560,1
16,592,562,1
16,593,576,1
16,594,560,1
16,595,560,1
16,596,560,1
16,597,578,1
16,598,562,1
16,599,560,1
16,600,562,1
16,601,638,1
16,602,602,1
16,603,638,1
16,604,602,1
16,605,600,1
16,606,602,1
16,607,602,1
16,608,602,1
16,609,578,1
16,610,602,1
16,611,578,1
16,612,576,1
16,613,578,1
16,614,578,1
16,615,638,1
16,616,602,1
16,617,600,1
16,618,602,1
16,619,602,1
16,620,578,1
16,621,576,1
16,622,578,1
16,623,600,1
16,624,576,1
16,625,576,1
16,626,576,1
16,627,602,1
16,628,578,1
16,629,576,1
16,630,578,1
16,631,602,1
16,632,578,1
16,633,602,1
16,634,578,1
16,635,576,1
16,636,578,1
16,637,578,1
16,638,602,1
16,639,578,1
16,640,602,1
16,641,578,1
16,642,576,1
16,643,578,1
16,644,578,1
16,645,578,1
16,646,562,1
16,647,578,1
16,648,562,1
16,649,560,1
16,650,562,1
16,651,562,1
16,652,602,1
16,653,578,1
16,654,576,1
16,655,578,1
16,656,578,1
16,657,562,1
16,658,560,1
16,659,562,1
16,660,576,1
16,661,560,1
16,662,560,1
16,663,560,1
16,664,578,1
16,665,562,1
16,666,560,1
16,667,562,1
16,668,578,1
16,669,562,1
16,670,578,1
16,671,562,1
16,672,560,1
16,673,562,1
16,674,562,1
16,675,638,1
16,676,602,1
16,677,600,1
16,678,602,1
16,679,602,1
16,680,578,1
16,681,576,1
16,682,578,1
16,683,600,1
16,684,576,1
16,685,576,1
16,686,576,1
16,687,602,1
16,688,578,1
16,689,576,1
16,690,578,1
16,691,602,1
16,692,578,1
16,693,576,1
16,694,578,1
16,695,578,1
16,696,562,1
16,697,560,1
16,698,562,1
16,699,576,1
16,700,560,1
16,701,560,1
16,702,560,1
16,703,578,1
16,704,562,1
16,705,560,1
16,706,562,1
16,707,600,1
16,708,576,1
16,709,576,1
16,710,576,1
16,711,576,1
16,712,560,1
16,713,560,1
16,714,560,1
16,715,576,1
16,716,560,1
16,717,560,1
16,718,560,1
16,719,576,1
16,720,560,1
16,721,560,1
16,722,560,1
16,723,602,1
16,724,578,1
16,725,576,1
16,726,578,1
16,727,578,1
16,728,562,1
16,729,560,1
16,730,562,1
16,731,576,1
16,732,560,1
16,733,560,1
16,734,560,0
16,735,578,1
16,736,562,1
16,737,560,1
16,738,562,1
16,739,602,1
16,740,578,1
16,741,602,1
16,742,578,1
16,743,576,1
16,744,578,1
16,745,578,1
16,746,578,1
16,747,562,1
16,748,578,1
16,749,562,1
16,750,560,1
16,751,562,1
16,752,562,1
16,753,602,1
16,754,578,1
16,755,576,1
16,756,578,1
16,757,578,1
16,758,562,1
16,759,560,1
16,760,562,1
16,761,576,1
16,762,560,1
16,763,560,0
16,764,560,0
16,765,578,1
16,766,562,1
16,767,560,1
16,768,562,0
16,769,578,1
16,770,562,1
16,771,578,1
16,772,562,1
16,773,560,0
16,774,562,0
16,775,562,0
17,0,638,1
17,1,638,1
17,2,638,1
17,3,638,1
17,4,638,1
17,5,638,1
17,6,602,1
17,7,638,1
17,8,602,1
17,9,600,1
17,10,602,1
17,11,602,1
17,12,638,1
17,13,638,1
17,14,638,1
17,15,638,1
17,16,602,1
17,17,600,1
17,18,602,1
17,19,638,1
17,20,600,1
17,21,600,1
17,22,600,1
17,23,638,1
17,24,602,1
17,25,600,1
17,26,602,1
17,27,638,1
17,28,602,1
17,29,638,1
17,30,602,1
17,31,600,1
17,32,602,1
17,33,602,1
17,34,638,1
17,35,602,1
17,36,638,1
17,37,602,1
17,38,600,1
17,39,602,1
17,40,602,1
17,41,602,1
17,42,578,1
17,43,602,1
17,44,578,1
17,45,576,1
17,46,578,1
17,47,578,1
17,48,638,1
17,49,602,1
17,50,600,1
17,51,602,1
17,52,602,1
17,53,578,1
17,54,576,1
17,55,578,1
17,56,600,1
17,57,576,1
17,58,576,1
17,59,576,1
17,60,602,1
17,61,578,1
17,62,576,1
17,63,578,1
17,64,602,1
17,65,578,1
17,66,602,1
17,67,578,1
17,68,576,1
17,69,578,1
17,70,578,1
17,71,638,1
17,72,638,1
17,73,638,1
17,74,638,1
17,75,602,1
17,76,600,1
17,77,602,1
17,78,638,1
17,79,600,1
17,80,600,1
17,81,600,1
17,82,638,1
17,83,602,1
17,84,600,1
17,85,602,1
17,86,638,1
17,87,602,1
17,88,600,1
17,89,602,1
17,90,602,1
17,91,578,1
17,92,576,1
17,93,578,1
17,94,600,1
17,95,576,1
17,96,576,1
17,97,576,1
17,98,602,1
17,99,578,1
17,100,576,1
17,101,578,1
17,102,638,1
17,103,600,1
17,104,600,1
17,105,600,1
17,106,600,1
17,107,576,1
17,108,576,1
17,109,576,1
17,110,600,1
17,111,576,1
17,112,576,1
17,113,576,1
17,114,600,1
17,115,576,1
17,116,576,1
17,117,576,1
17,118,638,1
17,119,602,1
17,120,600,1
17,121,602,1
17,122,602,1
17,123,578,1
17,124,576,1
17,125,578,1
17,126,600,1
17,127,576,1
17,128,576,1
17,129,576,1
17,130,602,1
17,131,578,1
17,132,576,1
17,133,578,1
17,134,638,1
17,135,602,1
17,136,638,1
17,137,602,1
17,138,600,1
17,139,602,1
17,140,602,1
17,141,602,1
17,142,578,1
17,143,602,1
17,144,578,1
17,145,576,1
17,146,578,1
17,147,578,1
17,148,638,1
17,149,602,1
17,150,600,1
17,151,602,1
17,152,602,1
17,153,578,1
17,154,576,1
17,155,578,1
17,156,600,1
17,157,576,1
17,158,576,1
17,159,576,1
17,160,602,1
17,161,578,1
17,162,576,1
17,163,578,1
17,164,602,1
17,165,578,1
17,166,602,1
17,167,578,1
17,168,576,1
17,169,578,1
17,170,578,1
17,171,638,1
17,172,602,1
17,173,638,1
17,174,602,1
17,175,600,1
17,176,602,1
17,177,602,1
17,178,602,1
17,179,578,1
17,180,602,1
17,181,578,1
17,182,576,1
17,183,578,1
17,184,578,1
17,185,638,1
17,186,602,1
17,187,600,1
17,188,602,1
17,189,602,1
17,190,578,1
17,191,576,1
17,192,578,1
17,193,600,1
17,194,576,1
17,195,576,1
17,196,576,1
17,197,602,1
17,198,578,1
17,199,576,1
17,200,578,1
17,201,602,1
17,202,578,1
17,203,602,1
17,204,578,1
17,205,576,1
17,206,578,1
17,207,578,1
17,208,602,1
17,209,578,1
17,210,602,1
17,211,578,1
17,212,576,1
17,213,578,1
17,214,578,1
17,215,578,1
17,216,562,1
17,217,578,1
17,218,562,1
17,219,560,1
17,220,562,1
17,221,562,1
17,222,602,1
17,223,578,1
17,224,576,1
17,225,578,1
17,226,578,1
17,227,562,1
17,228,560,1
17,229,562,1
17,230,576,1
17,231,560,1
17,232,560,1
17,233,560,1
17,234,578,1
17,235,562,1
17,236,560,1
17,237,562,1
17,238,578,1
17,239,562,1
17,240,578,1
17,241,562,1
17,242,560,1
17,243,562,1
17,244,562,1
17,245,638,1
17,246,602,1
17,247,600,1
17,248,602,1
17,249,602,1
17,250,578,1
17,251,576,1
17,252,578,1
17,253,600,1
17,254,576,1
17,255,576,1
17,256,576,1
17,257,602,1
17,258,578,1
17,259,576,1
17,260,578,1
17,261,602,1
17,262,578,1
17,263,576,1
17,264,578,1
17,265,578,1
17,266,562,1
17,267,560,1
17,268,562,1
17,269,576,1
17,270,560,1
17,271,560,1
17,272,560,1
17,273,578,1
17,274,562,1
17,275,560,1
17,276,562,1
17,277,600,1
17,278,576,1
17,279,576,1
17,280,576,1
17,281,576,1
17,282,560,1
17,283,560,1
17,284,560,1
17,285,576,1
17,286,560,1
17,287,560,1
17,288,560,1
17,289,576,1
17,290,560,1
17,291,560,1
17,292,560,1
17,293,602,1
17,294,578,1
17,295,576,1
17,296,578,1
17,297,578,1
17,298,562,1
17,299,560,1
17,300,562,1
17,301,576,1
17,302,560,1
17,303,560,1
17,304,560,1
17,305,578,1
17,306,562,1
17,307,560,1
17,308,562,1
17,309,602,1
17,310,578,1
17,311,602,1
17,312,578,1
17,313,576,1
17,314,578,1
17,315,578,1
17,316,578,1
17,317,562,1
17,318,578,1
17,319,562,1
17,320,560,1
17,321,562,1
17,322,562,1
17,323,602,1
17,324,578,1
17,325,576,1
17,326,578,1
17,327,578,1
17,328,562,1
17,329,560,1
17,330,562,1
17,331,576,1
17,332,560,1
17,333,560,1
17,334,560,1
17,335,578,1
17,336,562,1
17,337,560,1
17,338,562,1
17,339,578,1
17,340,562,1
17,341,578,1
17,342,562,1
17,343,560,1
17,344,562,1
17,345,562,1
17,346,638,1
17,347,638,1
17,348,638,1
17,349,638,1
17,350,602,1
17,351,600,1
17,352,602,1
17,353,638,1
17,354,600,1
17,355,600,1
17,356,600,1
17,357,638,1
17,358,602,1
17,359,600,1
17,360,602,1
17,361,638,1
17,362,602,1
17,363,600,1
17,364,602,1
17,365,602,1
17,366,578,1
17,367,576,1
17,368,578,1
17,369,600,1
17,370,576,1
17,371,576,1
17,372,576,1
17,373,602,1
17,374,578,1
17,375,576,1
17,376,578,1
17,377,638,1
17,378,600,1
17,379,600,1
17,380,600,1
17,381,600,1
17,382,576,1
17,383,576,1
17,384,576,1
17,385,600,1
17,386,576,1
17,387,576,1
17,388,576,1
17,389,600,1
17,390,576,1
17,391,576,1
17,392,576,1
17,393,638,1
17,394,602,1
17,395,600,1
17,396,602,1
17,397,602,1
17,398,578,1
17,399,576,1
17,400,578,1
17,401,600,1
17,402,576,1
17,403,576,1
17,404,576,1
17,405,602,1
17,406,578,1
17,407,576,1
17,408,578,1
17,409,638,1
17,410,602,1
17,411,600,1
17,412,602,1
17,413,602,1
17,414,578,1
17,415,576,1
17,416,578,1
17,417,600,1
17,418,576,1
17,419,576,1
17,420,576,1
17,421,602,1
17,422,578,1
17,423,576,1
17,424,578,1
17,425,602,1
17,426,578,1
17,427,576,1
17,428,578,1
17,429,578,1
17,430,562,1
17,431,560,1
17,432,562,1
17,433,576,1
17,434,560,1
17,435,560,1
17,436,560,1
17,437,578,1
17,438,562,1
17,439,560,1
17,440,562,1
17,441,600,1
17,442,576,1
17,443,576,1
17,444,576,1
17,445,576,1
17,446,560,1
17,447,560,1
17,448,560,1
17,449,576,1
17,450,560,1
17,451,560,1
17,452,560,1
17,453,576,1
17,454,560,1
17,455,560,1
17,456,560,1
17,457,602,1
17,458,578,1
17,459,576,1
17,460,578,1
17,461,578,1
17,462,562,1
17,463,560,1
17,464,562,1
17,465,576,1
17,466,560,1
17,467,560,1
17,468,560,1
17,469,578,1
17,470,562,1
17,471,560,1
17,472,562,1
17,473,638,1
17,474,600,1
17,475,600,1
17,476,600,1
17,477,600,1
17,478,576,1
17,479,576,1
17,480,576,1
17,481,600,1
17,482,576,1
17,483,576,1
17,484,576,1
17,485,600,1
17,486,576,1
17,487,576,1
17,488,576,1
17,489,600,1
17,490,576,1
17,491,576,1
17,492,576,1
17,493,576,1
17,494,560,1
17,495,560,1
17,496,560,1
17,497,576,1
17,498,560,1
17,499,560,1
17,500,560,1
17,501,576,1
17,502,560,1
17,503,560,1
17,504,560,1
17,505,600,1
17,506,576,1
17,507,576,1
17,508,576,1
17,509,576,1
17,510,560,1
17,511,560,1
17,512,560,1
17,513,576,1
17,514,560,1
17,515,560,1
17,516,560,1
17,517,576,1
17,518,560,1
17,519,560,1
17,520,560,1
17,521,600,1
17,522,576,1
17,523,576,1
17,524,576,1
17,525,576,1
17,526,560,1
17,527,560,1
17,528,560,1
17,529,576,1
17,530,560,1
17,531,560,1
17,532,560,1
17,533,576,1
17,534,560,1
17,535,560,1
17,536,560,1
17,537,638,1
17,538,602,1
17,539,600,1
17,540,602,1
17,541,602,1
17,542,578,1
17,543,576,1
17,544,578,1
17,545,600,1
17,546,576,1
17,547,576,1
17,548,576,1
17,549,602,1
17,550,578,1
17,551,576,1
17,552,578,1
17,553,602,1
17,554,578,1
17,555,576,1
17,556,578,1
17,557,578,1
17,558,562,1
17,559,560,1
17,560,562,1
17,561,576,1
17,562,560,1
17,563,560,1
17,564,560,1
17,565,578,1
17,566,562,1
17,567,560,1
17,568,562,1
17,569,600,1
17,570,576,1
17,571,576,1
17,572,576,1
17,573,576,1
17,574,560,1
17,575,560,1
17,576,560,1
17,577,576,1
17,578,560,1
17,579,560,1
17,580,560,1
17,581,576,1
17,582,560,1
17,583,560,1
17,584,560,1
17,585,602,1
17,586,578,1
17,587,576,1
17,588,578,1
17,589,578,1
17,590,562,1
17,591,560,1
17,592,562,1
17,593,576,1
17,594,560,1
17,595,560,1
17,596,560,1
17,597,578,1
17,598,562,1
17,599,560,1
17,600,562,1
17,601,638,1
17,602,602,1
17,603,638,1
17,604,602,1
17,605,600,1
17,606,602,1
17,607,602,1
17,608,602,1
17,609,578,1
17,610,602,1
17,611,578,1
17,612,576,1
17,613,578,1
17,614,578,1
17,615,638,1
17,616,602,1
17,617,600,1
17,618,602,1
17,619,602,1
17,620,578,1
17,621,576,1
17,622,578,1
17,623,600,1
17,624,576,1
17,625,576,1
17,626,576,1
17,627,602,1
17,628,578,1
17,629,576,1
17,630,578,1
17,631,602,1
17,632,578,1
17,633,602,1
17,634,578,1
17,635,576,1
17,636,578,1
17,637,578,1
17,638,602,1
17,639,578,1
17,640,602,1
17,641,578,1
17,642,576,1
17,643,578,1
17,644,578,1
17,645,578,1
17,646,562,1
17,647,578,1
17,648,562,1
17,649,560,1
17,650,562,1
17,651,562,1
17,652,602,1
17,653,578,1
17,654,576,1
17,655,578,1
17,656,578,1
17,657,562,1
17,658,560,1
17,659,562,1
17,660,576,1
17,661,560,1
17,662,560,1
17,663,560,1
17,664,578,1
17,665,562,1
17,666,560,1
17,667,562,1
17,668,578,1
17,669,562,1
17,670,578,1
17,671,562,1
17,672,560,1
17,673,562,1
17,674,562,1
17,675,638,1
17,676,602,1
17,677,600,1
17,678,602,1
17,679,602,1
17,680,578,1
17,681,576,1
17,682,578,1
17,683,600,1
17,684,576,1
17,685,576,1
17,686,576,1
17,687,602,1
17,688,578,1
17,689,576,1
17,690,578,1
17,691,602,1
17,692,578,1
17,693,576,1
17,694,578,1
17,695,578,1
17,696,562,1
17,697,560,1
17,698,562,1
17,699,576,1
17,700,560,1
17,701,560,1
17,702,560,1
17,703,578,1
17,704,562,1
17,705,560,1
17,706,562,1
17,707,600,1
17,708,576,1
17,709,576,1
17,710,576,1
17,711,576,1
17,712,560,1
17,713,560,1
17,714,560,1
17,715,576,1
17,716,560,1
17,717,560,1
17,718,560,1
17,719,576,1
17,720,560,1
17,721,560,1
17,722,560,1
17,723,602,1
17,724,578,1
17,725,576,1
17,726,578,1
17,727,578,1
17,728,562,1
17,729,560,1
17,730,562,1
17,731,576,1
17,732,560,1
17,733,560,1
17,734,560,0
17,735,578,1
17,736,562,1
17,737,560,1
17,738,562,0
17,739,602,1
17,740,578,1
17,741,602,1
17,742,578,1
17,743,576,1
17,744,578,1
17,745,578,1
17,746,578,1
17,747,562,1
17,748,578,1
17,749,562,1
17,750,560,1
17,751,562,1
17,752,562,1
17,753,602,1
17,754,578,1
17,755,576,1
17,756,578,1
17,757,578,1
17,758,562,1
17,759,560,1
17,760,562,1
17,761,576,0
17,762,560,1
17,763,560,0
17,764,560,0
17,765,578,1
17,766,562,1
17,767,560,1
17,768,562,0
17,769,578,1
17,770,562,1
17,771,578,1
17,772,562,1
17,773,560,1
17,774,562,0
17,775,562,1
18,0,638,1
18,1,638,1
18,2,638,1
18,3,638,1
18,4,638,1
18,5,638,1
18,6,602,1
18,7,638,1
18,8,602,1
18,9,600,1
18,10,602,1
18,11,602,1
18,12,638,1
18,13,638,1
18,14,638,1
18,15,638,1
18,16,602,1
18,17,600,1
18,18,602,1
18,19,638,1
18,20,600,1
18,21,600,1
18,22,600,1
18,23,638,1
18,24,602,1
18,25,600,1
18,26,602,1
18,27,638,1
18,28,602,1
18,29,638,1
18,30,602,1
18,31,600,1
18,32,602,1
18,33,602,1
18,34,638,1
18,35,602,1
18,36,638,1
18,37,602,1
18,38,600,1
18,39,602,1
18,40,602,1
18,41,602,1
18,42,578,1
18,43,602,1
18,44,578,1
18,45,576,1
18,46,578,1
18,47,578,1
18,48,638,1
18,49,602,1
18,50,600,1
18,51,602,1
18,52,602,1
18,53,578,1
18,54,576,1
18,55,578,1
18,56,600,1
18,57,576,1
18,58,576,1
18,59,576,1
18,60,602,1
18,61,578,1
18,62,576,1
18,63,578,1
18,64,602,1
18,65,578,1
18,66,602,1
18,67,578,1
18,68,576,1
18,69,578,1
18,70,578,1
18,71,638,1
18,72,638,1
18,73,638,1
18,74,638,1
18,75,602,1
18,76,600,1
18,77,602,1
18,78,638,1
18,79,600,1
18,80,600,1
18,81,600,1
18,82,638,1
18,83,602,1
18,84,600,1
18,85,602,1
18,86,638,1
18,87,602,1
18,88,600,1
18,89,602,1
18,90,602,1
18,91,578,1
18,92,576,1
18,93,578,1
18,94,600,1
18,95,576,1
18,96,576,1
18,97,576,1
18,98,602,1
18,99,578,1
18,100,576,1
18,101,578,1
18,102,638,1
18,103,600,1
18,104,600,1
18,105,600,1
18,106,600,1
18,107,576,1
18,108,576,1
18,109,576,1
18,110,600,1
18,111,576,1
18,112,576,1
18,113,576,1
18,114,600,1
18,115,576,1
18,116,576,1
18,117,576,1
18,118,638,1
18,119,602,1
18,120,600,1
18,121,602,1
18,122,602,1
18,123,578,1
18,124,576,1
18,125,578,1
18,126,600,1
18,127,576,1
18,128,576,1
18,129,576,1
18,130,602,1
18,131,578,1
18,132,576,1
18,133,578,1
18,134,638,1
18,135,602,1
18,136,638,1
18,137,602,1
18,138,600,1
18,139,602,1
18,140,602,1
18,141,602,1
18,142,578,1
18,143,602,1
18,144,578,1
18,145,576,1
18,146,578,1
18,147,578,1
18,148,638,1
18,149,602,1
18,150,600,1
18,151,602,1
18,152,602,1
18,153,578,1
18,154,576,1
18,155,578,1
18,156,600,1
18,157,576,1
18,158,576,1
18,159,576,1
18,160,602,1
18,161,578,1
18,162,576,1
18,163,578,1
18,164,602,1
18,165,578,1
18,166,602,1
18,167,578,1
18,168,576,1
18,169,578,1
18,170,578,1
18,171,638,1
18,172,602,1
18,173,638,1
18,174,602,1
18,175,600,1
18,176,602,1
18,177,602,1
18,178,602,1
18,179,578,1
18,180,602,1
18,181,578,1
18,182,576,1
18,183,578,1
18,184,578,1
18,185,638,1
18,186,602,1
18,187,600,1
18,188,602,1
18,189,602,1
18,190,578,1
18,191,576,1
18,192,578,1
18,193,600,1
18,194,576,1
18,195,576,1
18,196,576,1
18,197,602,1
18,198,578,1
18,199,576,1
18,200,578,1
18,201,602,1
18,202,578,1
18,203,602,1
18,204,578,1
18,205,576,1
18,206,578,1
18,207,578,1
18,208,602,1
18,209,578,1
18,210,602,1
18,211,578,1
18,212,576,1
18,213,578,1
18,214,578,1
18,215,578,1
18,216,562,1
18,217,578,1
18,218,562,1
18,219,560,1
18,220,562,1
18,221,562,1
18,222,602,1
18,223,578,1
18,224,576,1
18,225,578,1
18,226,578,1
18,227,562,1
18,228,560,1
18,229,562,1
18,230,576,1
18,231,560,1
18,232,560,1
18,233,560,1
18,234,578,1
18,235,562,1
18,236,560,1
18,237,562,1
18,238,578,1
18,239,562,1
18,240,578,1
18,241,562,1
18,242,560,1
18,243,562,1
18,244,562,1
18,245,638,1
18,246,602,1
18,247,600,1
18,248,602,1
18,249,602,1
18,250,578,1
18,251,576,1
18,252,578,1
18,253,600,1
18,254,576,1
18,255,576,1
18,256,576,1
18,257,602,1
18,258,578,1
18,259,576,1
18,260,578,1
18,261,602,1
18,262,578,1
18,263,576,1
18,264,578,1
18,265,578,1
18,266,562,1
18,267,560,1
18,268,562,1
18,269,576,1
18,270,560,1
18,271,560,1
18,272,560,1
18,273,578,1
18,274,562,1
18,275,560,1
18,276,562,1
18,277,600,1
18,278,576,1
18,279,576,1
18,280,576,1
18,281,576,1
18,282,560,1
18,283,560,1
18,284,560,1
18,285,576,1
18,286,560,1
18,287,560,1
18,288,560,1
18,289,576,1
18,290,560,1
18,291,560,1
18,292,560,1
18,293,602,1
18,294,578,1
18,295,576,1
18,296,578,1
18,297,578,1
18,298,562,1
18,299,560,1
18,300,562,1
18,301,576,1
18,302,560,1
18,303,560,1
18,304,560,1
18,305,578,1
18,306,562,1
18,307,560,1
18,308,562,1
18,309,602,1
18,310,578,1
18,311,602,1
18,312,578,1
18,313,576,1
18,314,578,1
18,315,578,1
18,316,578,1
18,317,562,1
18,318,578,1
18,319,562,1
18,320,560,1
18,321,562,1
18,322,562,1
18,323,602,1
18,324,578,1
18,325,576,1
18,326,578,1
18,327,578,1
18,328,562,1
18,329,560,1
18,330,562,1
18,331,576,1
18,332,560,1
18,333,560,1
18,334,560,1
18,335,578,1
18,336,562,1
18,337,560,1
18,338,562,1
18,339,578,1
18,340,562,1
18,341,578,1
18,342,562,1
18,343,560,1
18,344,562,1
18,345,562,1
18,346,638,1
18,347,638,1
18,348,638,1
18,349,638,1
18,350,602,1
18,351,600,1
18,352,602,1
18,353,638,1
18,354,600,1
18,355,600,1
18,356,600,1
18,357,638,1
18,358,602,1
18,359,600,1
18,360,602,1
18,361,638,1
18,362,602,1
18,363,600,1
18,364,602,1
18,365,602,1
18,366,578,1
18,367,576,1
18,368,578,1
18,369,600,1
18,370,576,1
18,371,576,1
18,372,576,1
18,373,602,1
18,374,578,1
18,375,576,1
18,376,578,1
18,377,638,1
18,378,600,1
18,379,600,1
18,380,600,1
18,381,600,1
18,382,576,1
18,383,576,1
18,384,576,1
18,385,600,1
18,386,576,1
18,387,576,1
18,388,576,1
18,389,600,1
18,390,576,1
18,391,576,1
18,392,576,1
18,393,638,1
18,394,602,1
18,395,600,1
18,396,602,1
18,397,602,1
18,398,578,1
18,399,576,1
18,400,578,1
18,401,600,1
18,402,576,1
18,403,576,1
18,404,576,1
18,405,602,1
18,406,578,1
18,407,576,1
18,408,578,1
18,409,638,1
18,410,602,1
18,411,600,1
18,412,602,1
18,413,602,1
18,414,578,1
18,415,576,1
18,416,578,1
18,417,600,1
18,418,576,1
18,419,576,1
18,420,576,1
18,421,602,1
18,422,578,1
18,423,576,1
18,424,578,1
18,425,602,1
18,426,578,1
18,427,576,1
18,428,578,1
18,429,578,1
18,430,562,1
18,431,560,1
18,432,562,1
18,433,576,1
18,434,560,1
18,435,560,1
18,436,560,1
18,437,578,1
18,438,562,1
18,439,560,1
18,440,562,1
18,441,600,1
18,442,576,1
18,443,576,1
18,444,576,1
18,445,576,1
18,446,560,1
18,447,560,1
18,448,560,1
18,449,576,1
18,450,560,1
18,451,560,1
18,452,560,1
18,453,576,1
18,454,560,1
18,455,560,1
18,456,560,1
18,457,602,1
18,458,578,1
18,459,576,1
18,460,578,1
18,461,578,1
18,462,562,1
18,463,560,1
18,464,562,1
18,465,576,1
18,466,560,1
18,467,560,1
18,468,560,1
18,469,578,1
18,470,562,1
18,471,560,1
18,472,562,1
18,473,638,1
18,474,600,1
18,475,600,1
18,476,600,1
18,477,600,1
18,478,576,1
18,479,576,1
18,480,576,1
18,481,600,1
18,482,576,1
18,483,576,1
18,484,576,1
18,485,600,1
18,486,576,1
18,487,576,1
18,488,576,1
18,489,600,1
18,490,576,1
18,491,576,1
18,492,576,1
18,493,576,1
18,494,560,1
18,495,560,1
18,496,560,1
18,497,576,1
18,498,560,1
18,499,560,1
18,500,560,1
18,501,576,1
18,502,560,1
18,503,560,1
18,504,560,1
18,505,600,1
18,506,576,1
18,507,576,1
18,508,576,1
18,509,576,1
18,510,560,1
18,511,560,1
18,512,560,1
18,513,576,1
18,514,560,1
18,515,560,1
18,516,560,1
18,517,576,1
18,518,560,1
18,519,560,1
18,520,560,1
18,521,600,1
18,522,576,1
18,523,576,1
18,524,576,1
18,525,576,1
18,526,560,1
18,527,560,1
18,528,560,1
18,529,576,1
18,530,560,1
18,531,560,1
18,532,560,1
18,533,576,1
18,534,560,1
18,535,560,1
18,536,560,1
18,537,638,1
18,538,602,1
18,539,600,1
18,540,602,1
18,541,602,1
18,542,578,1
18,543,576,1
18,544,578,1
18,545,600,1
18,546,576,1
18,547,576,1
18,548,576,1
18,549,602,1
18,550,578,1
18,551,576,1
18,552,578,1
18,553,602,1
18,554,578,1
18,555,576,1
18,556,578,1
18,557,578,1
18,558,562,1
18,559,560,1
18,560,562,1
18,561,576,1
18,562,560,1
18,563,560,1
18,564,560,1
18,565,578,1
18,566,562,1
18,567,560,1
18,568,562,1
18,569,600,1
18,570,576,1
18,571,576,1
18,572,576,1
18,573,576,1
18,574,560,1
18,575,560,1
18,576,560,1
18,577,576,1
18,578,560,1
18,579,560,1
18,580,560,1
18,581,576,1
18,582,560,1
18,583,560,1
18,584,560,1
18,585,602,1
18,586,578,1
18,587,576,1
18,588,578,1
18,589,578,1
18,590,562,1
18,591,560,1
18,592,562,1
18,593,576,1
18,594,560,1
18,595,560,1
18,596,560,1
18,597,578,1
18,598,562,1
18,599,560,1
18,600,562,1
18,601,638,1
18,602,602,1
18,603,638,1
18,604,602,1
18,605,600,1
18,606,602,1
18,607,602,1
18,608,602,1
18,609,578,1
18,610,602,1
18,611,578,1
18,612,576,1
18,613,578,1
18,614,578,1
18,615,638,1
18,616,602,1
18,617,600,1
18,618,602,1
18,619,602,1
18,620,578,1
18,621,576,1
18,622,578,1
18,623,600,1
18,624,576,1
18,625,576,1
18,626,576,1
18,627,602,1
18,628,578,1
18,629,576,1
18,630,578,1
18,631,602,1
18,632,578,1
18,633,602,1
18,634,578,1
18,635,576,1
18,636,578,1
18,637,578,1
18,638,602,1
18,639,578,1
18,640,602,1
18,641,578,1
18,642,576,1
18,643,578,1
18,644,578,1
18,645,578,1
18,646,562,1
18,647,578,1
18,648,562,1
18,649,560,1
18,650,562,1
18,651,562,1
18,652,602,1
18,653,578,1
18,654,576,1
18,655,578,1
18,656,578,1
18,657,562,1
18,658,560,1
18,659,562,1
18,660,576,1
18,661,560,1
18,662,560,1
18,663,560,1
18,664,578,1
18,665,562,1
18,666,560,1
18,667,562,1
18,668,578,1
18,669,562,1
18,670,578,1
18,671,562,1
18,672,560,1
18,673,562,1
18,674,562,1
18,675,638,1
18,676,602,1
18,677,600,1
18,678,602,1
18,679,602,1
18,680,578,1
18,681,576,1
18,682,578,1
18,683,600,1
18,684,576,1
18,685,576,1
18,686,576,1
18,687,602,1
18,688,578,1
18,689,576,1
18,690,578,1
18,691,602,1
18,692,578,1
18,693,576,1
18,694,578,1
18,695,578,1
18,696,562,1
18,697,560,1
18,698,562,1
18,699,576,1
18,700,560,1
18,701,560,1
18,702,560,1
18,703,578,1
18,704,562,1
18,705,560,1
18,706,562,1
18,707,600,1
18,708,576,1
18,709,576,1
18,710,576,1
18,711,576,1
18,712,560,1
18,713,560,1
18,714,560,1
18,715,576,1
18,716,560,1
18,717,560,1
18,718,560,1
18,719,576,1
18,720,560,1
18,721,560,1
18,722,560,1
18,723,602,1
18,724,578,1
18,725,576,1
18,726,578,1
18,727,578,1
18,728,562,1
18,729,560,1
18,730,562,1
18,731,576,1
18,732,560,1
18,733,560,0
18,734,560,0
18,735,578,1
18,736,562,1
18,737,560,0
18,738,562,1
18,739,602,1
18,740,578,1
18,741,602,1
18,742,578,1
18,743,576,1
18,744,578,1
18,745,578,1
18,746,578,1
18,747,562,1
18,748,578,1
18,749,562,1
18,750,560,1
18,751,562,1
18,752,562,1
18,753,602,1
18,754,578,1
18,755,576,1
