ejecucion,nodo,grado,etiqueta
20,72,124,1
20,73,124,1
20,74,124,1
20,75,112,1
20,76,110,1
20,77,112,1
20,78,124,1
20,79,110,1
20,80,110,1
20,81,110,1
20,82,124,1
20,83,112,1
20,84,110,1
20,85,112,1
20,86,124,1
20,87,112,1
20,88,110,1
20,89,112,1
20,90,112,1
20,91,104,1
20,92,102,1
20,93,104,1
20,94,110,1
20,95,102,1
20,96,102,1
20,97,102,1
20,98,112,1
20,99,104,1
20,100,102,1
20,101,104,1
20,102,124,1
20,103,110,1
20,104,110,1
20,105,110,1
20,106,110,1
20,107,102,1
20,108,102,1
20,109,102,1
20,110,110,1
20,111,102,1
20,112,102,1
20,113,102,1
20,114,110,1
20,115,102,1
20,116,102,1
20,117,102,0
20,118,124,1
20,119,112,1
20,120,110,0
20,121,112,0
20,122,112,1
20,123,104,1
20,124,102,1
20,125,104,1
20,126,110,1
20,127,102,1
20,128,102,1
20,129,102,1
20,130,112,1
20,131,104,1
20,132,102,1
20,133,104,0
20,134,124,1
20,135,112,1
20,136,124,1
20,137,112,1
20,138,110,1
20,139,112,1
20,140,112,1
20,141,112,1
20,142,104,1
20,143,112,1
20,144,104,1
20,145,102,1
20,146,104,1
20,147,104,1
20,148,124,1
20,149,112,1
20,150,110,0
20,151,112,1
20,152,112,1
20,153,104,1
20,154,102,1
20,155,104,1
20,156,110,1
20,157,102,1
20,158,102,1
20,159,102,1
20,160,112,1
20,161,104,1
20,162,102,0
20,163,104,1
20,164,112,1
20,165,104,1
20,166,112,1
20,167,104,1
20,168,102,1
20,169,104,1
20,170,104,0
21,0,124,1
21,1,124,1
21,2,124,1
21,3,124,1
21,4,124,1
21,5,124,1
21,6,112,1
21,7,124,1
21,8,112,1
21,9,110,1
21,10,112,1
21,11,112,1
21,12,124,1
21,13,124,1
21,14,124,1
21,15,124,1
21,16,112,1
21,17,110,1
21,18,112,1
21,19,124,1
21,20,110,1
21,21,110,1
21,22,110,1
21,23,124,1
21,24,112,1
21,25,110,1
21,26,112,1
21,27,124,1
21,28,112,1
21,29,124,1
21,30,112,1
21,31,110,1
21,32,112,1
21,33,112,1
21,34,124,1
21,35,112,1
21,36,124,1
21,37,112,1
21,38,110,1
21,39,112,1
21,40,112,1
21,41,112,1
21,42,104,1
21,43,112,1
21,44,104,1
21,45,102,1
21,46,104,1
21,47,104,1
21,48,124,1
21,49,112,1
21,50,110,1
21,51,112,1
21,52,112,1
21,53,104,1
21,54,102,1
21,55,104,1
21,56,110,1
21,57,102,1
21,58,102,1
21,59,102,1
21,60,112,1
21,61,104,1
21,62,102,1
21,63,104,1
21,64,112,1
21,65,104,1
21,66,112,1
21,67,104,1
21,68,102,1
21,69,104,1
21,70,104,1
21,71,124,1
21,72,124,1
21,73,124,1
21,74,124,1
21,75,112,1
21,76,110,1
21,77,112,1
21,78,124,1
21,79,110,1
21,80,110,1
21,81,110,1
21,82,124,1
21,83,112,1
21,84,110,1
21,85,112,1
21,86,124,1
21,87,112,1
21,88,110,1
21,89,112,1
21,90,112,1
21,91,104,1
21,92,102,1
21,93,104,1
21,94,110,1
21,95,102,1
21,96,102,1
21,97,102,1
21,98,112,1
21,99,104,1
21,100,102,1
21,101,104,1
21,102,124,1
21,103,110,1
21,104,110,1
21,105,110,1
21,106,110,1
21,107,102,1
21,108,102,1
21,109,102,1
21,110,110,1
21,111,102,1
21,112,102,0
21,113,102,1
21,114,110,1
21,115,102,1
21,116,102,1
21,117,102,1
21,118,124,1
21,119,112,1
21,120,110,1
21,121,112,1
21,122,112,1
21,123,104,1
21,124,102,1
21,125,104,1
21,126,110,1
21,127,102,1
21,128,102,0
21,129,102,1
21,130,112,1
21,131,104,0
21,132,102,0
21,133,104,1
21,134,124,1
21,135,112,1
21,136,124,1
21,137,112,1
21,138,110,1
21,139,112,1
21,140,112,1
21,141,112,1
21,142,104,1
21,143,112,1
21,144,104,1
21,145,102,1
21,146,104,1
21,147,104,1
21,148,124,1
21,149,112,1
21,150,110,1
21,151,112,1
21,152,112,1
21,153,104,1
21,154,102,1
21,155,104,1
21,156,110,1
21,157,102,0
21,158,102,1
21,159,102,1
21,160,112,1
21,161,104,1
21,162,102,0
21,163,104,1
21,164,112,1
21,165,104,1
21,166,112,1
21,167,104,0
21,168,102,0
21,169,104,1
21,170,104,0
22,0,124,1
22,1,124,1
22,2,124,1
22,3,124,1
22,4,124,1
22,5,124,1
22,6,112,1
22,7,124,1
22,8,112,1
22,9,110,1
22,10,112,1
22,11,112,1
22,12,124,1
22,13,124,1
22,14,124,1
22,15,124,1
22,16,112,1
22,17,110,1
22,18,112,1
22,19,124,1
22,20,110,1
22,21,110,1
22,22,110,1
22,23,124,1
22,24,112,1
22,25,110,1
22,26,112,1
22,27,124,1
22,28,112,1
22,29,124,1
22,30,112,1
22,31,110,1
22,32,112,1
22,33,112,1
22,34,124,1
22,35,112,1
22,36,124,1
22,37,112,1
22,38,110,1
22,39,112,1
22,40,112,1
22,41,112,1
22,42,104,1
22,43,112,1
22,44,104,1
22,45,102,1
22,46,104,1
22,47,104,1
22,48,124,1
22,49,112,1
22,50,110,1
22,51,112,1
22,52,112,1
22,53,104,1
22,54,102,1
22,55,104,1
22,56,110,1
22,57,102,1
22,58,102,1
22,59,102,1
22,60,112,1
22,61,104,1
22,62,102,1
22,63,104,1
22,64,112,1
22,65,104,1
22,66,112,1
22,67,104,1
22,68,102,1
22,69,104,1
22,70,104,1
22,71,124,1
22,72,124,1
22,73,124,1
22,74,124,1
22,75,112,1
22,76,110,1
22,77,112,1
22,78,124,1
22,79,110,1
22,80,110,1
22,81,110,1
22,82,124,1
22,83,112,1
22,84,110,1
22,85,112,1
22,86,124,1
22,87,112,1
22,88,110,1
22,89,112,1
22,90,112,1
22,91,104,1
22,92,102,1
22,93,104,1
22,94,110,1
22,95,102,1
22,96,102,1
22,97,102,1
22,98,112,1
22,99,104,1
22,100,102,1
22,101,104,1
22,102,124,1
22,103,110,1
22,104,110,1
22,105,110,1
22,106,110,1
22,107,102,1
22,108,102,1
22,109,102,1
22,110,110,1
22,111,102,1
22,112,102,1
22,113,102,1
22,114,110,1
22,115,102,1
22,116,102,1
22,117,102,1
22,118,124,1
22,119,112,1
22,120,110,1
22,121,112,1
22,122,112,1
22,123,104,1
22,124,102,1
22,125,104,1
22,126,110,1
22,127,102,1
22,128,102,1
22,129,102,1
22,130,112,1
22,131,104,1
22,132,102,1
22,133,104,1
22,134,124,1
22,135,112,1
22,136,124,1
22,137,112,1
22,138,110,1
22,139,112,1
22,140,112,1
22,141,112,1
22,142,104,1
22,143,112,1
22,144,104,1
22,145,102,1
22,146,104,1
22,147,104,1
22,148,124,1
22,149,112,1
22,150,110,1
22,151,112,1
22,152,112,1
22,153,104,0
22,154,102,0
22,155,104,1
22,156,110,1
22,157,102,0
22,158,102,0
22,159,102,1
22,160,112,1
22,161,104,1
22,162,102,1
22,163,104,1
22,164,112,1
22,165,104,0
22,166,112,1
22,167,104,0
22,168,102,0
22,169,104,1
22,170,104,1
23,0,124,1
23,1,124,1
23,2,124,1
23,3,124,1
23,4,124,1
23,5,124,1
23,6,112,1
23,7,124,1
23,8,112,1
23,9,110,1
23,10,112,1
23,11,112,1
23,12,124,1
23,13,124,1
23,14,124,1
23,15,124,1
23,16,112,1
23,17,110,1
23,18,112,1
23,19,124,1
23,20,110,1
23,21,110,1
23,22,110,1
23,23,124,1
23,24,112,1
23,25,110,1
23,26,112,1
23,27,124,1
23,28,112,1
23,29,124,1
23,30,112,1
23,31,110,1
23,32,112,1
23,33,112,1
23,34,124,1
23,35,112,1
23,36,124,1
23,37,112,1
23,38,110,1
23,39,112,1
23,40,112,1
23,41,112,1
23,42,104,1
23,43,112,1
23,44,104,1
23,45,102,1
23,46,104,1
23,47,104,1
23,48,124,1
23,49,112,1
23,50,110,1
23,51,112,1
23,52,112,1
23,53,104,1
23,54,102,1
23,55,104,1
23,56,110,1
23,57,102,1
23,58,102,1
23,59,102,1
23,60,112,1
23,61,104,1
23,62,102,1
23,63,104,1
23,64,112,1
23,65,104,1
23,66,112,1
23,67,104,1
23,68,102,1
23,69,104,1
23,70,104,1
23,71,124,1
23,72,124,1
23,73,124,1
23,74,124,1
23,75,112,1
23,76,110,1
23,77,112,1
23,78,124,1
23,79,110,1
23,80,110,1
23,81,110,1
23,82,124,1
23,83,112,1
23,84,110,1
23,85,112,1
23,86,124,1
23,87,112,1
23,88,110,1
23,89,112,1
23,90,112,1
23,91,104,1
23,92,102,1
23,93,104,1
23,94,110,1
23,95,102,1
23,96,102,1
23,97,102,1
23,98,112,1
23,99,104,1
23,100,102,1
23,101,104,1
23,102,124,1
23,103,110,1
23,104,110,1
23,105,110,1
23,106,110,1
23,107,102,1
23,108,102,1
23,109,102,1
23,110,110,1
23,111,102,1
23,112,102,1
23,113,102,1
23,114,110,1
23,115,102,1
23,116,102,1
23,117,102,1
23,118,124,1
23,119,112,1
23,120,110,1
23,121,112,1
23,122,112,1
23,123,104,1
23,124,102,1
23,125,104,1
23,126,110,1
23,127,102,1
23,128,102,0
23,129,102,1
23,130,112,1
23,131,104,1
23,132,102,1
23,133,104,1
23,134,124,1
23,135,112,1
23,136,124,1
23,137,112,1
23,138,110,1
23,139,112,1
23,140,112,1
23,141,112,1
23,142,104,1
23,143,112,1
23,144,104,1
23,145,102,1
23,146,104,1
23,147,104,1
23,148,124,1
23,149,112,1
23,150,110,1
23,151,112,1
23,152,112,1
23,153,104,0
23,154,102,0
23,155,104,1
23,156,110,1
23,157,102,0
23,158,102,0
23,159,102,1
23,160,112,1
23,161,104,1
23,162,102,1
23,163,104,1
23,164,112,1
23,165,104,0
23,166,112,1
23,167,104,1
23,168,102,0
23,169,104,1
23,170,104,1
24,0,124,1
24,1,124,1
24,2,124,1
24,3,124,1
24,4,124,1
24,5,124,1
24,6,112,1
24,7,124,1
24,8,112,1
24,9,110,1
24,10,112,1
24,11,112,1
24,12,124,1
24,13,124,1
24,14,124,1
24,15,124,1
24,16,112,1
24,17,110,1
24,18,112,1
24,19,124,1
24,20,110,1
24,21,110,1
24,22,110,1
24,23,124,1
24,24,112,1
24,25,110,1
24,26,112,1
24,27,124,1
24,28,112,1
24,29,124,1
24,30,112,1
24,31,110,1
24,32,112,1
24,33,112,1
24,34,124,1
24,35,112,1
24,36,124,1
24,37,112,1
24,38,110,1
24,39,112,1
24,40,112,1
24,41,112,1
24,42,104,1
24,43,112,1
24,44,104,1
24,45,102,1
24,46,104,1
24,47,104,1
24,48,124,1
24,49,112,1
24,50,110,1
24,51,112,1
24,52,112,1
24,53,104,1
24,54,102,1
24,55,104,1
24,56,110,1
24,57,102,1
24,58,102,1
24,59,102,1
24,60,112,1
24,61,104,1
24,62,102,1
24,63,104,1
24,64,112,1
24,65,104,1
24,66,112,1
24,67,104,1
24,68,102,1
24,69,104,1
24,70,104,1
24,71,124,1
24,72,124,1
24,73,124,1
24,74,124,1
24,75,112,1
24,76,110,1
24,77,112,1
24,78,124,1
24,79,110,1
24,80,110,1
24,81,110,1
24,82,124,1
24,83,112,1
24,84,110,1
24,85,112,1
24,86,124,1
24,87,112,1
24,88,110,1
24,89,112,1
24,90,112,1
24,91,104,1
24,92,102,1
24,93,104,1
24,94,110,1
24,95,102,1
24,96,102,1
24,97,102,1
24,98,112,1
24,99,104,1
24,100,102,1
24,101,104,1
24,102,124,1
24,103,110,1
24,104,110,1
24,105,110,1
24,106,110,1
24,107,102,1
24,108,102,1
24,109,102,1
24,110,110,1
24,111,102,1
24,112,102,1
24,113,102,1
24,114,110,1
24,115,102,1
24,116,102,0
24,117,102,1
24,118,124,1
24,119,112,1
24,120,110,1
24,121,112,1
24,122,112,1
24,123,104,1
24,124,102,1
24,125,104,1
24,126,110,1
24,127,102,0
24,128,102,0
24,129,102,1
24,130,112,1
24,131,104,1
24,132,102,1
24,133,104,1
24,134,124,1
24,135,112,1
24,136,124,1
24,137,112,1
24,138,110,1
24,139,112,1
24,140,112,1
24,141,112,1
24,142,104,1
24,143,112,1
24,144,104,1
24,145,102,1
24,146,104,1
24,147,104,1
24,148,124,1
24,149,112,1
24,150,110,1
24,151,112,1
24,152,112,1
24,153,104,1
24,154,102,1
24,155,104,1
24,156,110,1
24,157,102,0
24,158,102,0
24,159,102,1
24,160,112,1
24,161,104,1
24,162,102,0
24,163,104,1
24,164,112,1
24,165,104,1
24,166,112,1
24,167,104,1
24,168,102,0
24,169,104,1
24,170,104,0
25,0,124,1
25,1,124,1
25,2,124,1
25,3,124,1
25,4,124,1
25,5,124,1
25,6,112,1
25,7,124,1
25,8,112,1
25,9,110,1
25,10,112,1
25,11,112,1
25,12,124,1
25,13,124,1
25,14,124,1
25,15,124,1
25,16,112,1
25,17,110,1
25,18,112,1
25,19,124,1
25,20,110,1
25,21,110,1
25,22,110,1
25,23,124,1
25,24,112,1
25,25,110,1
25,26,112,1
25,27,124,1
25,28,112,1
25,29,124,1
25,30,112,1
25,31,110,1
25,32,112,1
25,33,112,1
25,34,124,1
25,35,112,1
25,36,124,1
25,37,112,1
25,38,110,1
25,39,112,1
25,40,112,1
25,41,112,1
25,42,104,1
25,43,112,1
25,44,104,1
25,45,102,1
25,46,104,1
25,47,104,1
25,48,124,1
25,49,112,1
25,50,110,1
25,51,112,1
25,52,112,1
25,53,104,1
25,54,102,1
25,55,104,1
25,56,110,1
25,57,102,1
25,58,102,1
25,59,102,1
25,60,112,1
25,61,104,1
25,62,102,1
25,63,104,1
25,64,112,1
25,65,104,1
25,66,112,1
25,67,104,1
25,68,102,1
25,69,104,1
25,70,104,1
25,71,124,1
25,72,124,1
25,73,124,1
25,74,124,1
25,75,112,1
25,76,110,1
25,77,112,1
25,78,124,1
25,79,110,1
25,80,110,1
25,81,110,1
25,82,124,1
25,83,112,1
25,84,110,1
25,85,112,1
25,86,124,1
25,87,112,1
25,88,110,1
25,89,112,1
25,90,112,1
25,91,104,1
25,92,102,1
25,93,104,1
25,94,110,1
25,95,102,1
25,96,102,1
25,97,102,1
25,98,112,1
25,99,104,1
25,100,102,1
25,101,104,1
25,102,124,1
25,103,110,1
25,104,110,1
25,105,110,1
25,106,110,1
25,107,102,1
25,108,102,1
25,109,102,1
25,110,110,1
25,111,102,1
25,112,102,1
25,113,102,1
25,114,110,1
25,115,102,1
25,116,102,0
25,117,102,1
25,118,124,1
25,119,112,1
25,120,110,1
25,121,112,1
25,122,112,1
25,123,104,1
25,124,102,1
25,125,104,1
25,126,110,1
25,127,102,1
25,128,102,0
25,129,102,1
25,130,112,1
25,131,104,0
25,132,102,0
25,133,104,1
25,134,124,1
25,135,112,1
25,136,124,1
25,137,112,1
25,138,110,1
25,139,112,1
25,140,112,1
25,141,112,1
25,142,104,1
25,143,112,1
25,144,104,1
25,145,102,1
25,146,104,1
25,147,104,1
25,148,124,1
25,149,112,1
25,150,110,1
25,151,112,1
25,152,112,1
25,153,104,1
25,154,102,1
25,155,104,1
25,156,110,1
25,157,102,0
25,158,102,0
25,159,102,1
25,160,112,1
25,161,104,0
25,162,102,0
25,163,104,1
25,164,112,1
25,165,104,1
25,166,112,1
25,167,104,0
25,168,102,1
25,169,104,1
25,170,104,1
26,0,124,1
26,1,124,1
26,2,124,1
26,3,124,1
26,4,124,1
26,5,124,1
26,6,112,1
26,7,124,1
26,8,112,1
26,9,110,1
26,10,112,1
26,11,112,1
26,12,124,1
26,13,124,1
26,14,124,1
26,15,124,1
26,16,112,1
26,17,110,1
26,18,112,1
26,19,124,1
26,20,110,1
26,21,110,1
26,22,110,1
26,23,124,1
26,24,112,1
26,25,110,1
26,26,112,1
26,27,124,1
26,28,112,1
26,29,124,1
26,30,112,1
26,31,110,1
26,32,112,1
26,33,112,1
26,34,124,1
26,35,112,1
26,36,124,1
26,37,112,1
26,38,110,1
26,39,112,1
26,40,112,1
26,41,112,1
26,42,104,1
26,43,112,1
26,44,104,1
26,45,102,1
26,46,104,1
26,47,104,1
26,48,124,1
26,49,112,1
26,50,110,1
26,51,112,1
26,52,112,1
26,53,104,1
26,54,102,1
26,55,104,1
26,56,110,1
26,57,102,1
26,58,102,1
26,59,102,1
26,60,112,1
26,61,104,1
26,62,102,1
26,63,104,1
26,64,112,1
26,65,104,1
26,66,112,1
26,67,104,1
26,68,102,1
26,69,104,1
26,70,104,1
26,71,124,1
26,72,124,1
26,73,124,1
26,74,124,1
26,75,112,1
26,76,110,1
26,77,112,1
26,78,124,1
26,79,110,1
26,80,110,1
26,81,110,1
26,82,124,1
26,83,112,1
26,84,110,1
26,85,112,1
26,86,124,1
26,87,112,1
26,88,110,1
26,89,112,1
26,90,112,1
26,91,104,1
26,92,102,1
26,93,104,1
26,94,110,1
26,95,102,1
26,96,102,1
26,97,102,1
26,98,112,1
26,99,104,1
26,100,102,1
26,101,104,1
26,102,124,1
26,103,110,1
26,104,110,1
26,105,110,1
26,106,110,1
26,107,102,1
26,108,102,1
26,109,102,1
26,110,110,1
26,111,102,1
26,112,102,1
26,113,102,0
26,114,110,1
26,115,102,1
26,116,102,1
26,117,102,0
26,118,124,1
26,119,112,1
26,120,110,1
26,121,112,1
26,122,112,1
26,123,104,1
26,124,102,1
26,125,104,1
26,126,110,1
26,127,102,1
26,128,102,0
26,129,102,0
26,130,112,1
26,131,104,1
26,132,102,1
26,133,104,0
26,134,124,1
26,135,112,1
26,136,124,1
26,137,112,1
26,138,110,1
26,139,112,1
26,140,112,1
26,141,112,1
26,142,104,1
26,143,112,1
26,144,104,1
26,145,102,1
26,146,104,1
26,147,104,1
26,148,124,1
26,149,112,1
26,150,110,1
26,151,112,1
26,152,112,1
26,153,104,1
26,154,102,1
26,155,104,1
26,156,110,1
26,157,102,1
26,158,102,0
26,159,102,0
26,160,112,1
26,161,104,1
26,162,102,0
26,163,104,0
26,164,112,1
26,165,104,1
26,166,112,1
26,167,104,1
26,168,102,1
26,169,104,0
26,170,104,1
27,0,124,1
27,1,124,1
27,2,124,1
27,3,124,1
27,4,124,1
27,5,124,1
27,6,112,1
27,7,124,1
27,8,112,1
27,9,110,1
27,10,112,1
27,11,112,1
27,12,124,1
27,13,124,1
27,14,124,1
27,15,124,1
27,16,112,1
27,17,110,1
27,18,112,1
27,19,124,1
27,20,110,1
27,21,110,1
27,22,110,1
27,23,124,1
27,24,112,1
27,25,110,1
27,26,112,1
27,27,124,1
27,28,112,1
27,29,124,1
27,30,112,1
27,31,110,1
27,32,112,1
27,33,112,1
27,34,124,1
27,35,112,1
27,36,124,1
27,37,112,1
27,38,110,1
27,39,112,1
27,40,112,1
27,41,112,1
27,42,104,1
27,43,112,1
27,44,104,1
27,45,102,1
27,46,104,1
27,47,104,1
27,48,124,1
27,49,112,1
27,50,110,1
27,51,112,1
27,52,112,1
27,53,104,1
27,54,102,1
27,55,104,1
27,56,110,1
27,57,102,1
27,58,102,1
27,59,102,1
27,60,112,1
27,61,104,1
27,62,102,1
27,63,104,1
27,64,112,1
27,65,104,1
27,66,112,1
27,67,104,1
27,68,102,1
27,69,104,1
27,70,104,1
27,71,124,1
27,72,124,1
27,73,124,1
27,74,124,1
27,75,112,1
27,76,110,1
27,77,112,1
27,78,124,1
27,79,110,1
27,80,110,1
27,81,110,1
27,82,124,1
27,83,112,1
27,84,110,1
27,85,112,1
27,86,124,1
27,87,112,1
27,88,110,1
27,89,112,1
27,90,112,1
27,91,104,1
27,92,102,1
27,93,104,1
27,94,110,1
27,95,102,1
27,96,102,1
27,97,102,1
27,98,112,1
27,99,104,1
27,100,102,1
27,101,104,1
27,102,124,1
27,103,110,1
27,104,110,1
27,105,110,1
27,106,110,1
27,107,102,1
27,108,102,1
27,109,102,1
27,110,110,1
27,111,102,1
27,112,102,0
27,113,102,1
27,114,110,1
27,115,102,1
27,116,102,0
27,117,102,1
27,118,124,1
27,119,112,1
27,120,110,1
27,121,112,1
27,122,112,1
27,123,104,1
27,124,102,1
27,125,104,1
27,126,110,1
27,127,102,1
27,128,102,1
27,129,102,1
27,130,112,1
27,131,104,1
27,132,102,1
27,133,104,1
27,134,124,1
27,135,112,1
27,136,124,1
27,137,112,1
27,138,110,1
27,139,112,1
27,140,112,1
27,141,112,1
27,142,104,1
27,143,112,1
27,144,104,1
27,145,102,1
27,146,104,1
27,147,104,0
27,148,124,1
27,149,112,1
27,150,110,1
27,151,112,1
27,152,112,1
27,153,104,1
27,154,102,1
27,155,104,1
27,156,110,1
27,157,102,1
27,158,102,0
27,159,102,1
27,160,112,1
27,161,104,0
27,162,102,0
27,163,104,0
27,164,112,1
27,165,104,1
27,166,112,1
27,167,104,1
27,168,102,1
27,169,104,1
27,170,104,0
28,0,124,1
28,1,124,1
28,2,124,1
28,3,124,1
28,4,124,1
28,5,124,1
28,6,112,1
28,7,124,1
28,8,112,1
28,9,110,1
28,10,112,1
28,11,112,1
28,12,124,1
28,13,124,1
28,14,124,1
28,15,124,1
28,16,112,1
28,17,110,1
28,18,112,1
28,19,124,1
28,20,110,1
28,21,110,1
28,22,110,1
28,23,124,1
28,24,112,1
28,25,110,1
28,26,112,1
28,27,124,1
28,28,112,1
28,29,124,1
28,30,112,1
28,31,110,1
28,32,112,1
28,33,112,1
28,34,124,1
28,35,112,1
28,36,124,1
28,37,112,1
28,38,110,1
28,39,112,1
28,40,112,1
28,41,112,1
28,42,104,1
28,43,112,1
28,44,104,1
28,45,102,1
28,46,104,1
28,47,104,1
28,48,124,1
28,49,112,1
28,50,110,1
28,51,112,1
28,52,112,1
28,53,104,1
28,54,102,1
28,55,104,1
28,56,110,1
28,57,102,1
28,58,102,1
28,59,102,1
28,60,112,1
28,61,104,1
28,62,102,1
28,63,104,1
28,64,112,1
28,65,104,1
28,66,112,1
28,67,104,1
28,68,102,1
28,69,104,1
28,70,104,1
28,71,124,1
28,72,124,1
28,73,124,1
28,74,124,1
28,75,112,1
28,76,110,1
28,77,112,1
28,78,124,1
28,79,110,1
28,80,110,1
28,81,110,1
28,82,124,1
28,83,112,1
28,84,110,1
28,85,112,1
28,86,124,1
28,87,112,1
28,88,110,1
28,89,112,1
28,90,112,1
28,91,104,1
28,92,102,1
28,93,104,1
28,94,110,1
28,95,102,1
28,96,102,1
28,97,102,1
28,98,112,1
28,99,104,1
28,100,102,1
28,101,104,1
28,102,124,1
28,103,110,1
28,104,110,1
28,105,110,1
28,106,110,1
28,107,102,1
28,108,102,1
28,109,102,1
28,110,110,1
28,111,102,1
28,112,102,1
28,113,102,1
28,114,110,1
28,115,102,1
28,116,102,1
28,117,102,1
28,118,124,1
28,119,112,1
28,120,110,1
28,121,112,1
28,122,112,1
28,123,104,1
28,124,102,1
28,125,104,1
28,126,110,1
28,127,102,1
28,128,102,1
28,129,102,1
28,130,112,1
28,131,104,0
28,132,102,0
28,133,104,1
28,134,124,1
28,135,112,1
28,136,124,1
28,137,112,1
28,138,110,1
28,139,112,1
28,140,112,1
28,141,112,1
28,142,104,1
28,143,112,1
28,144,104,1
28,145,102,1
28,146,104,1
28,147,104,1
28,148,124,1
28,149,112,1
28,150,110,1
28,151,112,1
28,152,112,1
28,153,104,1
28,154,102,1
28,155,104,1
28,156,110,1
28,157,102,0
28,158,102,1
28,159,102,1
28,160,112,1
28,161,104,0
28,162,102,1
28,163,104,1
28,164,112,1
28,165,104,1
28,166,112,1
28,167,104,0
28,168,102,0
28,169,104,1
28,170,104,0
29,0,124,1
29,1,124,1
29,2,124,1
29,3,124,1
29,4,124,1
29,5,124,1
29,6,112,1
29,7,124,1
29,8,112,1
29,9,110,1
29,10,112,1
29,11,112,1
29,12,124,1
29,13,124,1
29,14,124,1
29,15,124,1
29,16,112,1
29,17,110,1
29,18,112,1
29,19,124,1
29,20,110,1
29,21,110,1
29,22,110,1
29,23,124,1
29,24,112,1
29,25,110,1
29,26,112,1
29,27,124,1
29,28,112,1
29,29,124,1
29,30,112,1
29,31,110,1
29,32,112,1
29,33,112,1
29,34,124,1
29,35,112,1
29,36,124,1
29,37,112,1
29,38,110,1
29,39,112,1
29,40,112,1
29,41,112,1
29,42,104,1
29,43,112,1
29,44,104,1
29,45,102,1
29,46,104,1
29,47,104,1
29,48,124,1
29,49,112,1
29,50,110,1
29,51,112,1
29,52,112,1
29,53,104,1
29,54,102,1
29,55,104,1
29,56,110,1
29,57,102,1
29,58,102,1
29,59,102,1
29,60,112,1
29,61,104,1
29,62,102,1
29,63,104,1
29,64,112,1
29,65,104,1
29,66,112,1
29,67,104,1
29,68,102,1
29,69,104,1
29,70,104,1
29,71,124,1
29,72,124,1
29,73,124,1
29,74,124,1
29,75,112,1
29,76,110,1
29,77,112,1
29,78,124,1
29,79,110,1
29,80,110,1
29,81,110,1
29,82,124,1
29,83,112,1
29,84,110,1
29,85,112,1
29,86,124,1
29,87,112,1
29,88,110,1
29,89,112,1
29,90,112,1
29,91,104,1
29,92,102,1
29,93,104,1
29,94,110,1
29,95,102,1
29,96,102,1
29,97,102,1
29,98,112,1
29,99,104,1
29,100,102,1
29,101,104,1
29,102,124,1
29,103,110,1
29,104,110,1
29,105,110,1
29,106,110,1
29,107,102,1
29,108,102,1
29,109,102,1
29,110,110,1
29,111,102,1
29,112,102,1
29,113,102,1
29,114,110,1
29,115,102,1
29,116,102,1
29,117,102,1
29,118,124,1
29,119,112,1
29,120,110,1
29,121,112,1
29,122,112,1
29,123,104,1
29,124,102,0
29,125,104,0
29,126,110,1
29,127,102,1
29,128,102,1
29,129,102,1
29,130,112,1
29,131,104,1
29,132,102,1
29,133,104,1
29,134,124,1
29,135,112,1
29,136,124,1
29,137,112,1
29,138,110,1
29,139,112,1
29,140,112,1
29,141,112,1
29,142,104,1
29,143,112,1
29,144,104,1
29,145,102,1
29,146,104,1
29,147,104,1
29,148,124,1
29,149,112,1
29,150,110,1
29,151,112,1
29,152,112,1
29,153,104,1
29,154,102,0
29,155,104,0
29,156,110,1
29,157,102,1
29,158,102,0
29,159,102,0
29,160,112,1
29,161,104,1
29,162,102,1
29,163,104,1
29,164,112,1
29,165,104,0
29,166,112,1
29,167,104,1
29,168,102,1
29,169,104,0
29,170,104,1
